CUSTOMER_ID,LOCATION,ACTIVITY,RATING
296,Paris,Eiffel Tower,7
327,Rome,Forum of Rome,2
559,Rome,Forum of Rome,1
299,Washington,Senate,5
741,Rome,Forum of Rome,6
966,Washington,White House,7
460,Rome,Forum of Rome,4
816,Athens,Acropole,6
950,Rome,movies,5
801,Rome,Forum of Rome,2
315,Paris,metro,3
778,Washington,Senate,6
698,Athens,restaurants,5
766,Athens,restaurants,3
97,Athens,Acropole,7
141,Athens,Acropole,1
758,Athens,Acropole,4
203,Rome,Forum of Rome,3
656,Athens,Acropole,5
883,Washington,White House,3
319,Paris,Parliament,5
253,Rome,walking,5
82,Rome,Forum of Rome,4
16,Washington,restaurants,5
298,Washington,Senate,5
621,Paris,movies,7
383,Washington,White House,5
407,Athens,Acropole,5
822,Rome,Forum of Rome,5
358,Paris,Parliament,4
922,Athens,Acropole,6
201,Paris,Parliament,4
500,Washington,White House,2
355,Rome,Forum of Rome,6
278,Paris,movies,4
948,Paris,metro,7
243,Athens,restaurants,3
284,Athens,museums,3
548,Athens,Acropole,6
95,Athens,Acropole,3
33,Rome,Forum of Rome,7
935,Paris,Eiffel Tower,2
489,Washington,Senate,4
483,Athens,Acropole,2
732,Paris,metro,7
978,Rome,Forum of Rome,4
805,Athens,restaurants,2
257,Athens,restaurants,3
969,Athens,statues,7
992,Paris,Montmartre,7
103,Athens,restaurants,4
710,Athens,Acropole,2
609,Paris,movies,1
982,Paris,metro,3
597,Athens,museums,7
837,Rome,movies,7
627,Washington,White House,3
851,Rome,walking,3
959,Athens,museums,1
673,Athens,Acropole,3
874,Washington,Senate,6
310,Athens,Acropole,7
136,Athens,restaurants,2
369,Washington,Senate,1
896,Athens,Acropole,5
95,Athens,Acropole,1
871,Paris,Montmartre,4
210,Rome,Forum of Rome,3
690,Rome,Forum of Rome,3
426,Athens,Acropole,5
397,Washington,statues,7
960,Athens,restaurants,3
492,Paris,Montmartre,1
341,Rome,Forum of Rome,7
105,Washington,Senate,7
595,Washington,White House,2
256,Rome,Forum of Rome,4
323,Rome,Forum of Rome,1
906,Athens,Acropole,5
941,Athens,Acropole,4
380,Athens,statues,3
384,Athens,statues,5
217,Washington,Senate,7
25,Rome,movies,7
756,Paris,Parliament,3
606,Rome,movies,2
362,Washington,Senate,4
980,Paris,Eiffel Tower,6
939,Athens,restaurants,3
2,Athens,Acropole,5
631,Athens,restaurants,5
970,Washington,restaurants,4
514,Washington,restaurants,3
41,Rome,Forum of Rome,5
471,Washington,White House,3
196,Athens,restaurants,6
702,Washington,White House,6
194,Rome,Forum of Rome,7
478,Washington,restaurants,1
627,Rome,movies,4
374,Rome,Forum of Rome,1
420,Rome,Forum of Rome,7
977,Paris,Parliament,1
213,Paris,Eiffel Tower,4
228,Paris,metro,3
785,Rome,Forum of Rome,5
378,Paris,Parliament,5
781,Rome,walking,4
211,Rome,Forum of Rome,4
995,Athens,Acropole,1
258,Paris,movies,5
605,Athens,Acropole,3
911,Rome,walking,1
785,Athens,statues,3
617,Washington,White House,4
790,Paris,Montmartre,5
829,Rome,walking,3
152,Paris,movies,5
495,Paris,Parliament,4
541,Rome,Forum of Rome,3
671,Washington,restaurants,5
556,Paris,Eiffel Tower,7
780,Paris,metro,4
347,Rome,walking,1
507,Rome,Forum of Rome,2
968,Rome,movies,3
957,Rome,Forum of Rome,3
356,Washington,White House,3
130,Athens,Acropole,1
63,Rome,Forum of Rome,1
800,Washington,White House,7
714,Athens,restaurants,4
857,Washington,Senate,5
180,Washington,White House,2
125,Rome,movies,1
478,Paris,Parliament,5
447,Paris,movies,1
884,Paris,Montmartre,6
355,Washington,restaurants,3
808,Washington,restaurants,4
518,Rome,Forum of Rome,5
487,Rome,Forum of Rome,1
305,Rome,Forum of Rome,6
885,Washington,White House,4
102,Rome,Forum of Rome,3
911,Washington,restaurants,1
868,Washington,Senate,7
167,Washington,restaurants,5
286,Athens,restaurants,7
66,Paris,Parliament,5
956,Washington,Senate,1
254,Rome,Forum of Rome,1
983,Rome,Forum of Rome,4
521,Athens,restaurants,7
701,Paris,Montmartre,2
560,Paris,Parliament,7
876,Washington,White House,6
831,Rome,movies,7
805,Paris,Eiffel Tower,1
317,Washington,Senate,1
79,Washington,restaurants,1
472,Rome,Forum of Rome,2
661,Paris,metro,7
975,Athens,Acropole,4
456,Athens,statues,5
866,Athens,museums,3
410,Paris,Parliament,7
396,Athens,statues,7
673,Athens,Acropole,3
208,Athens,Acropole,5
505,Paris,Parliament,1
259,Paris,Eiffel Tower,2
222,Athens,museums,4
227,Athens,museums,4
5,Rome,Forum of Rome,1
228,Washington,White House,7
140,Rome,Forum of Rome,6
42,Washington,restaurants,3
916,Rome,Forum of Rome,4
800,Paris,Parliament,4
873,Athens,museums,2
226,Paris,metro,5
277,Washington,Senate,6
562,Washington,statues,2
874,Athens,Acropole,1
391,Rome,Forum of Rome,5
191,Washington,restaurants,4
929,Athens,statues,1
456,Athens,museums,6
226,Washington,White House,6
87,Athens,restaurants,6
586,Paris,Parliament,2
151,Athens,statues,4
170,Paris,Eiffel Tower,1
202,Athens,Acropole,5
362,Paris,Parliament,7
686,Paris,Parliament,3
546,Washington,Senate,5
166,Paris,Eiffel Tower,7
590,Athens,statues,5
942,Athens,Acropole,4
850,Paris,Parliament,6
300,Paris,Parliament,3
182,Rome,Forum of Rome,4
828,Paris,Eiffel Tower,5
222,Rome,Forum of Rome,2
217,Athens,restaurants,5
217,Athens,restaurants,3
61,Rome,Forum of Rome,1
834,Athens,statues,2
150,Rome,movies,6
996,Washington,Senate,2
917,Washington,White House,5
376,Paris,Parliament,7
311,Rome,Forum of Rome,3
35,Athens,statues,1
708,Washington,White House,3
966,Athens,restaurants,2
339,Paris,Parliament,7
533,Washington,Senate,7
702,Paris,metro,4
304,Athens,Acropole,7
596,Paris,Eiffel Tower,5
459,Athens,restaurants,2
241,Rome,Forum of Rome,6
454,Rome,Forum of Rome,1
813,Athens,statues,6
769,Washington,White House,4
437,Washington,Senate,5
947,Washington,Senate,4
153,Rome,Forum of Rome,5
196,Rome,walking,4
336,Washington,Senate,3
177,Washington,Senate,2
490,Paris,Parliament,1
561,Washington,Senate,4
790,Washington,White House,1
81,Athens,museums,6
724,Washington,restaurants,2
897,Athens,Acropole,4
971,Athens,Acropole,6
320,Rome,Forum of Rome,4
51,Athens,Acropole,6
565,Paris,movies,1
405,Paris,metro,5
195,Washington,White House,6
919,Rome,Forum of Rome,3
531,Rome,movies,6
878,Washington,Senate,6
480,Paris,Parliament,2
706,Athens,Acropole,5
783,Athens,statues,4
487,Rome,Forum of Rome,2
7,Washington,Senate,3
582,Washington,White House,3
755,Paris,Parliament,3
674,Rome,Forum of Rome,6
584,Athens,statues,4
248,Athens,Acropole,5
366,Athens,museums,6
503,Athens,Acropole,3
820,Athens,museums,5
874,Rome,walking,6
844,Rome,Forum of Rome,3
890,Paris,movies,4
820,Washington,restaurants,2
455,Paris,metro,1
507,Paris,Parliament,2
24,Athens,museums,4
135,Paris,metro,4
54,Athens,statues,1
348,Washington,Senate,2
381,Washington,restaurants,7
996,Paris,metro,6
152,Rome,Forum of Rome,2
100,Athens,Acropole,6
104,Paris,Eiffel Tower,7
447,Rome,Forum of Rome,5
722,Paris,Parliament,2
554,Rome,Forum of Rome,1
136,Athens,museums,1
476,Athens,restaurants,6
311,Rome,movies,3
497,Paris,Parliament,6
692,Athens,Acropole,2
415,Washington,restaurants,2
406,Athens,museums,5
193,Rome,movies,6
448,Paris,Parliament,3
800,Athens,museums,5
749,Rome,movies,1
51,Washington,Senate,5
882,Paris,Parliament,2
855,Paris,Parliament,2
551,Paris,Parliament,6
353,Paris,Eiffel Tower,2
314,Rome,Forum of Rome,4
511,Washington,statues,3
560,Rome,movies,4
25,Paris,metro,7
619,Washington,statues,1
979,Athens,restaurants,6
744,Athens,Acropole,5
433,Washington,Senate,3
849,Washington,Senate,6
561,Washington,Senate,7
313,Rome,movies,7
257,Rome,Forum of Rome,3
30,Washington,Senate,3
745,Athens,museums,7
911,Paris,Eiffel Tower,6
749,Athens,restaurants,3
541,Paris,Parliament,5
800,Washington,restaurants,4
168,Washington,White House,6
965,Washington,statues,6
169,Paris,Parliament,4
285,Athens,statues,6
804,Paris,movies,7
996,Athens,restaurants,3
199,Rome,Forum of Rome,4
16,Paris,Parliament,6
114,Paris,Eiffel Tower,3
356,Rome,Forum of Rome,6
461,Athens,Acropole,3
532,Washington,Senate,7
421,Paris,Eiffel Tower,1
410,Athens,Acropole,2
548,Athens,statues,2
842,Washington,restaurants,4
419,Paris,Eiffel Tower,5
507,Washington,Senate,3
948,Paris,Parliament,3
97,Paris,Eiffel Tower,5
237,Paris,Parliament,6
73,Washington,statues,2
115,Washington,White House,6
727,Washington,Senate,1
885,Rome,Forum of Rome,5
661,Athens,Acropole,2
646,Athens,restaurants,7
172,Washington,restaurants,2
929,Rome,Forum of Rome,6
36,Athens,Acropole,3
680,Athens,Acropole,7
103,Paris,movies,5
487,Rome,movies,5
373,Paris,Montmartre,7
596,Washington,restaurants,2
732,Rome,Forum of Rome,3
828,Athens,museums,2
13,Rome,Forum of Rome,5
946,Athens,restaurants,4
729,Paris,Eiffel Tower,1
662,Washington,Senate,7
202,Paris,Montmartre,3
816,Paris,Eiffel Tower,2
170,Rome,Forum of Rome,6
107,Rome,Forum of Rome,6
776,Washington,restaurants,6
962,Rome,Forum of Rome,4
412,Paris,metro,3
798,Washington,White House,7
18,Athens,museums,6
803,Rome,Forum of Rome,3
270,Athens,Acropole,6
949,Washington,Senate,6
506,Paris,Parliament,7
170,Washington,Senate,7
287,Rome,movies,4
257,Washington,restaurants,5
932,Rome,Forum of Rome,4
245,Washington,restaurants,6
981,Paris,Eiffel Tower,6
520,Washington,restaurants,3
268,Rome,Forum of Rome,3
291,Paris,metro,4
990,Rome,Forum of Rome,7
115,Athens,restaurants,2
681,Washington,restaurants,4
43,Paris,Parliament,1
657,Athens,restaurants,4
382,Athens,museums,4
413,Rome,Forum of Rome,2
612,Washington,White House,7
970,Washington,Senate,3
865,Paris,Eiffel Tower,7
677,Rome,Forum of Rome,6
390,Washington,White House,5
228,Athens,Acropole,6
975,Paris,Parliament,3
785,Athens,statues,4
648,Washington,White House,1
265,Athens,Acropole,1
620,Washington,Senate,2
452,Paris,Montmartre,7
680,Rome,movies,6
792,Rome,Forum of Rome,6
715,Athens,Acropole,3
73,Athens,statues,3
537,Athens,Acropole,6
927,Rome,Forum of Rome,2
424,Paris,Eiffel Tower,6
989,Athens,restaurants,2
155,Washington,Senate,1
646,Rome,Forum of Rome,3
924,Rome,Forum of Rome,6
688,Washington,statues,4
885,Rome,movies,3
803,Rome,walking,6
808,Rome,walking,7
356,Paris,Parliament,4
616,Washington,restaurants,4
969,Washington,restaurants,3
86,Athens,Acropole,7
484,Athens,Acropole,3
129,Paris,Parliament,6
741,Washington,White House,2
216,Rome,Forum of Rome,5
565,Paris,Eiffel Tower,5
848,Athens,restaurants,2
118,Paris,Eiffel Tower,6
404,Athens,museums,3
688,Paris,Parliament,2
436,Athens,Acropole,3
771,Paris,metro,4
567,Paris,Parliament,5
775,Rome,Forum of Rome,6
294,Athens,museums,6
426,Paris,Parliament,3
337,Athens,restaurants,3
296,Washington,Senate,2
457,Athens,Acropole,6
996,Paris,Eiffel Tower,5
734,Athens,Acropole,7
847,Paris,metro,4
890,Athens,restaurants,5
445,Paris,Montmartre,5
745,Washington,White House,5
392,Washington,White House,4
398,Paris,movies,6
34,Paris,Parliament,4
227,Athens,statues,1
82,Paris,metro,2
287,Rome,Forum of Rome,4
760,Washington,White House,3
426,Athens,Acropole,2
876,Athens,Acropole,3
927,Athens,Acropole,3
809,Rome,Forum of Rome,5
146,Athens,restaurants,2
646,Paris,metro,3
358,Rome,Forum of Rome,7
744,Athens,Acropole,1
647,Athens,Acropole,7
146,Rome,Forum of Rome,6
941,Rome,Forum of Rome,5
119,Athens,Acropole,2
474,Paris,movies,3
126,Athens,Acropole,5
333,Rome,Forum of Rome,1
588,Athens,museums,3
3,Paris,Parliament,4
963,Athens,museums,4
426,Rome,Forum of Rome,1
219,Rome,Forum of Rome,4
725,Athens,museums,3
876,Paris,metro,4
150,Athens,statues,1
124,Paris,Eiffel Tower,1
199,Paris,Montmartre,2
667,Paris,metro,7
298,Washington,White House,4
397,Washington,Senate,7
121,Athens,restaurants,4
21,Paris,metro,7
851,Athens,statues,3
387,Rome,Forum of Rome,7
999,Rome,Forum of Rome,7
322,Washington,White House,2
194,Rome,Forum of Rome,3
197,Rome,Forum of Rome,2
46,Paris,Parliament,2
100,Paris,Parliament,4
152,Rome,Forum of Rome,5
208,Paris,Eiffel Tower,5
555,Rome,Forum of Rome,3
826,Paris,Eiffel Tower,3
419,Washington,White House,3
832,Athens,Acropole,4
861,Athens,restaurants,5
216,Paris,Parliament,2
276,Rome,Forum of Rome,2
61,Rome,Forum of Rome,7
741,Rome,Forum of Rome,5
494,Rome,Forum of Rome,1
913,Rome,Forum of Rome,7
647,Washington,White House,6
176,Paris,Eiffel Tower,5
354,Athens,restaurants,5
361,Paris,metro,3
862,Rome,walking,5
306,Rome,Forum of Rome,7
64,Washington,White House,3
674,Washington,Senate,1
370,Washington,restaurants,6
602,Rome,Forum of Rome,7
911,Athens,Acropole,6
773,Washington,Senate,7
402,Athens,museums,6
816,Rome,Forum of Rome,4
535,Rome,Forum of Rome,5
795,Paris,Eiffel Tower,5
104,Washington,Senate,4
515,Paris,Eiffel Tower,3
328,Paris,movies,2
525,Rome,movies,2
46,Rome,Forum of Rome,7
110,Rome,Forum of Rome,3
754,Rome,Forum of Rome,2
226,Rome,Forum of Rome,1
72,Athens,museums,4
878,Rome,Forum of Rome,7
534,Paris,metro,5
288,Rome,Forum of Rome,1
552,Paris,metro,2
429,Paris,Parliament,3
664,Washington,White House,7
730,Athens,Acropole,6
717,Washington,restaurants,7
914,Athens,restaurants,4
796,Athens,restaurants,1
618,Washington,restaurants,6
585,Athens,museums,7
828,Rome,movies,7
73,Paris,Eiffel Tower,5
497,Athens,Acropole,1
911,Rome,Forum of Rome,1
608,Paris,Eiffel Tower,3
550,Athens,Acropole,2
823,Rome,Forum of Rome,4
44,Washington,restaurants,4
9,Washington,statues,7
564,Rome,movies,2
115,Rome,Forum of Rome,7
996,Washington,Senate,5
531,Washington,White House,1
493,Paris,Montmartre,6
603,Washington,restaurants,4
486,Athens,restaurants,1
644,Washington,White House,4
957,Paris,Eiffel Tower,1
926,Paris,metro,7
904,Rome,Forum of Rome,7
993,Rome,Forum of Rome,7
64,Athens,Acropole,2
744,Paris,metro,7
335,Washington,statues,3
785,Rome,Forum of Rome,1
175,Paris,Parliament,2
753,Athens,Acropole,6
920,Paris,Parliament,1
215,Rome,Forum of Rome,4
325,Athens,restaurants,3
789,Paris,Eiffel Tower,4
293,Rome,Forum of Rome,7
193,Rome,movies,4
744,Paris,metro,4
294,Athens,Acropole,1
209,Washington,restaurants,4
187,Athens,Acropole,6
899,Athens,museums,1
254,Rome,Forum of Rome,4
306,Paris,Montmartre,5
381,Rome,movies,7
243,Athens,restaurants,4
389,Rome,movies,6
467,Washington,Senate,7
965,Washington,White House,5
990,Rome,Forum of Rome,7
409,Rome,movies,1
892,Paris,metro,7
584,Athens,Acropole,6
425,Athens,statues,2
189,Washington,White House,4
231,Athens,restaurants,1
432,Rome,Forum of Rome,5
392,Paris,Parliament,3
221,Athens,Acropole,7
328,Washington,Senate,1
500,Athens,restaurants,7
610,Paris,movies,5
797,Rome,Forum of Rome,6
111,Washington,restaurants,3
144,Athens,restaurants,6
883,Paris,Parliament,3
390,Paris,Parliament,6
240,Washington,White House,2
510,Paris,movies,6
456,Paris,Parliament,5
349,Paris,movies,5
414,Rome,Forum of Rome,3
593,Washington,restaurants,7
527,Rome,Forum of Rome,7
460,Washington,Senate,6
835,Washington,restaurants,3
389,Rome,Forum of Rome,3
518,Athens,Acropole,6
377,Paris,movies,5
59,Athens,statues,3
406,Athens,statues,6
377,Athens,statues,2
91,Washington,restaurants,1
640,Paris,Eiffel Tower,4
127,Paris,movies,5
967,Washington,White House,7
454,Paris,metro,1
415,Washington,White House,6
874,Washington,Senate,7
616,Athens,statues,1
716,Paris,Parliament,3
311,Washington,White House,5
417,Rome,Forum of Rome,1
459,Paris,Eiffel Tower,5
186,Paris,Eiffel Tower,7
138,Athens,Acropole,4
453,Rome,movies,3
591,Washington,White House,6
89,Paris,Montmartre,7
610,Rome,walking,6
282,Washington,Senate,3
529,Rome,Forum of Rome,3
467,Rome,movies,6
483,Athens,Acropole,6
83,Rome,Forum of Rome,3
205,Washington,White House,1
626,Paris,Parliament,3
217,Athens,restaurants,5
303,Rome,Forum of Rome,6
320,Athens,museums,7
567,Washington,White House,7
71,Rome,walking,2
19,Paris,Eiffel Tower,4
804,Rome,Forum of Rome,3
2,Rome,Forum of Rome,6
142,Rome,movies,3
354,Paris,Parliament,1
619,Washington,Senate,4
354,Athens,restaurants,2
324,Paris,Parliament,5
770,Washington,statues,7
840,Washington,White House,3
253,Washington,Senate,3
17,Paris,movies,2
807,Athens,Acropole,7
538,Washington,White House,7
351,Washington,White House,2
420,Rome,Forum of Rome,6
549,Paris,movies,1
405,Rome,Forum of Rome,1
50,Rome,Forum of Rome,7
74,Paris,Eiffel Tower,2
591,Paris,Parliament,1
872,Paris,metro,3
123,Washington,Senate,7
200,Paris,metro,6
204,Rome,Forum of Rome,2
379,Paris,Eiffel Tower,7
461,Paris,Eiffel Tower,1
137,Athens,Acropole,2
677,Athens,restaurants,6
650,Paris,metro,2
607,Paris,Eiffel Tower,5
690,Paris,metro,3
505,Athens,museums,1
791,Rome,Forum of Rome,3
873,Athens,Acropole,1
280,Washington,Senate,6
583,Paris,Parliament,7
452,Rome,Forum of Rome,5
437,Athens,Acropole,4
649,Paris,Eiffel Tower,1
180,Athens,statues,6
938,Paris,Montmartre,6
489,Washington,statues,6
960,Washington,Senate,6
816,Washington,White House,1
147,Washington,Senate,3
728,Rome,Forum of Rome,1
624,Rome,walking,4
925,Paris,Eiffel Tower,7
981,Paris,Parliament,2
683,Athens,Acropole,7
727,Paris,Eiffel Tower,4
504,Athens,Acropole,6
545,Washington,White House,1
839,Rome,Forum of Rome,2
194,Washington,restaurants,2
475,Washington,Senate,1
854,Athens,restaurants,3
769,Paris,Parliament,7
508,Washington,White House,2
672,Rome,Forum of Rome,6
757,Paris,metro,2
724,Paris,metro,2
179,Paris,Eiffel Tower,7
130,Athens,Acropole,1
480,Washington,restaurants,6
451,Washington,statues,4
925,Paris,Parliament,5
408,Paris,Parliament,5
583,Athens,restaurants,1
334,Rome,Forum of Rome,4
726,Athens,Acropole,5
399,Washington,Senate,3
205,Rome,movies,6
761,Rome,movies,7
277,Washington,Senate,2
285,Athens,Acropole,4
23,Paris,Montmartre,7
727,Paris,Montmartre,3
353,Washington,White House,4
140,Paris,Parliament,2
796,Paris,Montmartre,1
280,Washington,Senate,1
214,Paris,Parliament,4
150,Washington,Senate,3
806,Rome,Forum of Rome,1
222,Rome,Forum of Rome,3
199,Rome,Forum of Rome,3
258,Athens,restaurants,2
95,Paris,Eiffel Tower,3
237,Washington,Senate,4
351,Washington,Senate,5
710,Athens,restaurants,4
835,Paris,movies,2
995,Athens,Acropole,2
911,Paris,Parliament,1
52,Athens,Acropole,1
553,Athens,Acropole,4
418,Rome,Forum of Rome,7
284,Paris,Eiffel Tower,5
194,Washington,Senate,1
755,Washington,restaurants,4
169,Paris,Montmartre,2
805,Athens,Acropole,2
708,Rome,walking,5
436,Paris,Parliament,1
506,Washington,Senate,3
897,Athens,Acropole,6
393,Paris,metro,5
294,Rome,Forum of Rome,1
397,Paris,metro,5
58,Athens,restaurants,3
669,Paris,Eiffel Tower,6
670,Paris,metro,1
966,Washington,restaurants,2
322,Athens,restaurants,4
479,Paris,Eiffel Tower,7
192,Paris,Parliament,7
473,Paris,Parliament,6
60,Paris,Parliament,5
839,Paris,Parliament,3
144,Paris,Parliament,4
97,Washington,Senate,1
906,Athens,restaurants,7
665,Athens,restaurants,4
555,Paris,Parliament,3
478,Washington,Senate,6
396,Washington,White House,2
158,Paris,Parliament,5
130,Athens,Acropole,4
521,Washington,White House,6
528,Rome,movies,4
640,Rome,Forum of Rome,3
265,Rome,Forum of Rome,4
127,Rome,Forum of Rome,3
389,Athens,statues,5
512,Rome,Forum of Rome,4
426,Athens,Acropole,1
152,Rome,Forum of Rome,2
808,Paris,movies,5
430,Paris,Montmartre,5
273,Athens,statues,5
207,Athens,museums,6
961,Athens,Acropole,1
324,Athens,Acropole,6
442,Paris,Eiffel Tower,2
926,Paris,movies,2
470,Paris,Parliament,1
762,Athens,Acropole,5
30,Athens,museums,7
488,Washington,White House,3
501,Paris,metro,2
285,Athens,Acropole,7
900,Athens,Acropole,1
161,Paris,movies,7
450,Athens,Acropole,2
428,Paris,Montmartre,6
313,Paris,Eiffel Tower,7
879,Rome,movies,3
743,Rome,Forum of Rome,1
853,Paris,movies,5
286,Rome,movies,5
990,Rome,walking,4
552,Paris,Parliament,3
793,Paris,Eiffel Tower,7
125,Washington,White House,2
55,Athens,statues,2
401,Rome,Forum of Rome,4
644,Athens,restaurants,5
326,Washington,White House,2
520,Washington,Senate,6
731,Rome,Forum of Rome,1
789,Washington,restaurants,7
355,Washington,White House,4
772,Athens,Acropole,3
369,Washington,Senate,5
479,Paris,Parliament,6
38,Washington,White House,5
765,Washington,Senate,6
645,Paris,Parliament,1
646,Rome,Forum of Rome,4
674,Rome,Forum of Rome,3
48,Rome,movies,6
90,Paris,metro,4
979,Athens,Acropole,6
713,Paris,movies,3
305,Athens,Acropole,1
269,Paris,Parliament,5
426,Washington,Senate,4
833,Washington,Senate,1
864,Athens,restaurants,6
23,Rome,Forum of Rome,4
417,Paris,Montmartre,1
619,Paris,metro,1
218,Washington,restaurants,3
626,Athens,restaurants,5
276,Paris,Parliament,5
300,Washington,White House,7
507,Washington,statues,1
933,Paris,metro,3
79,Rome,Forum of Rome,7
950,Washington,White House,5
167,Rome,Forum of Rome,4
663,Paris,Eiffel Tower,6
206,Washington,Senate,5
121,Washington,restaurants,7
689,Washington,White House,5
595,Paris,movies,4
397,Washington,statues,2
449,Paris,metro,6
153,Rome,Forum of Rome,4
374,Paris,metro,7
116,Paris,movies,1
893,Washington,White House,7
398,Paris,Eiffel Tower,5
986,Paris,Parliament,7
378,Rome,Forum of Rome,5
6,Washington,White House,1
262,Rome,movies,7
516,Paris,metro,1
36,Washington,Senate,3
844,Washington,restaurants,6
134,Rome,Forum of Rome,1
259,Athens,Acropole,4
305,Paris,Parliament,4
89,Washington,White House,7
347,Washington,Senate,1
158,Washington,Senate,2
512,Paris,movies,3
450,Washington,White House,7
32,Rome,Forum of Rome,1
251,Rome,Forum of Rome,2
868,Paris,Parliament,3
268,Paris,Parliament,7
640,Paris,Montmartre,7
234,Washington,White House,2
382,Athens,restaurants,5
457,Athens,statues,2
842,Paris,Parliament,5
85,Rome,Forum of Rome,6
70,Paris,movies,2
260,Washington,restaurants,1
468,Washington,Senate,5
893,Washington,restaurants,1
554,Paris,Parliament,7
527,Athens,Acropole,3
770,Rome,Forum of Rome,3
697,Paris,Parliament,4
881,Washington,White House,2
224,Rome,Forum of Rome,1
660,Paris,Parliament,5
158,Paris,Parliament,7
468,Rome,movies,7
392,Athens,Acropole,6
62,Paris,Parliament,4
434,Paris,Montmartre,2
307,Rome,Forum of Rome,2
829,Athens,restaurants,1
278,Washington,restaurants,7
780,Washington,Senate,5
26,Rome,movies,6
335,Rome,walking,2
653,Paris,Montmartre,4
623,Rome,Forum of Rome,4
750,Rome,Forum of Rome,3
974,Paris,Parliament,4
519,Athens,restaurants,6
480,Rome,movies,7
903,Rome,Forum of Rome,1
389,Athens,Acropole,1
584,Washington,restaurants,2
968,Athens,restaurants,7
750,Athens,Acropole,2
864,Paris,Eiffel Tower,7
585,Washington,restaurants,1
808,Washington,Senate,2
266,Rome,Forum of Rome,7
675,Washington,restaurants,5
685,Paris,Eiffel Tower,4
17,Athens,restaurants,1
833,Washington,White House,6
367,Washington,restaurants,6
175,Washington,restaurants,3
676,Washington,White House,7
759,Athens,statues,4
579,Paris,Eiffel Tower,7
999,Paris,metro,5
587,Rome,walking,4
489,Washington,White House,2
872,Paris,metro,3
187,Rome,Forum of Rome,7
809,Athens,Acropole,1
143,Paris,movies,5
201,Washington,Senate,6
190,Rome,Forum of Rome,5
343,Rome,Forum of Rome,2
312,Washington,statues,6
655,Rome,Forum of Rome,5
383,Athens,Acropole,2
591,Rome,Forum of Rome,4
679,Athens,restaurants,4
766,Paris,Montmartre,4
51,Athens,Acropole,5
590,Athens,statues,4
202,Athens,restaurants,1
260,Rome,Forum of Rome,6
36,Athens,restaurants,3
509,Rome,Forum of Rome,3
773,Washington,restaurants,6
653,Rome,walking,1
432,Rome,Forum of Rome,1
768,Paris,Eiffel Tower,2
826,Rome,Forum of Rome,1
353,Washington,White House,4
41,Washington,Senate,7
857,Paris,metro,6
477,Athens,Acropole,2
622,Rome,Forum of Rome,2
754,Paris,metro,1
200,Rome,Forum of Rome,4
368,Paris,metro,2
27,Athens,restaurants,4
938,Rome,Forum of Rome,4
216,Paris,metro,2
112,Washington,restaurants,3
490,Athens,statues,2
462,Athens,restaurants,1
70,Athens,museums,3
489,Rome,Forum of Rome,6
884,Paris,movies,3
9,Paris,Parliament,4
995,Paris,movies,1
891,Rome,movies,4
942,Rome,Forum of Rome,1
634,Athens,restaurants,7
898,Paris,metro,6
879,Paris,Montmartre,5
912,Athens,Acropole,4
374,Rome,walking,5
753,Paris,Eiffel Tower,4
296,Paris,Eiffel Tower,7
337,Athens,restaurants,4
821,Paris,Eiffel Tower,2
836,Washington,statues,6
843,Paris,Parliament,6
709,Rome,Forum of Rome,3
442,Rome,Forum of Rome,3
181,Athens,Acropole,1
332,Rome,Forum of Rome,5
138,Athens,restaurants,7
260,Rome,Forum of Rome,5
821,Washington,Senate,7
186,Rome,Forum of Rome,7
308,Washington,Senate,5
86,Washington,statues,3
389,Washington,White House,3
984,Rome,Forum of Rome,6
726,Rome,Forum of Rome,2
788,Athens,Acropole,2
818,Rome,Forum of Rome,1
625,Rome,Forum of Rome,5
46,Rome,movies,1
368,Rome,Forum of Rome,6
895,Washington,restaurants,5
990,Paris,Eiffel Tower,4
547,Rome,movies,4
178,Rome,Forum of Rome,1
104,Paris,Parliament,1
761,Paris,metro,4
68,Athens,Acropole,3
211,Washington,White House,6
590,Paris,Eiffel Tower,2
820,Rome,movies,7
462,Athens,Acropole,4
143,Paris,metro,6
16,Rome,Forum of Rome,6
684,Washington,restaurants,5
949,Paris,Eiffel Tower,6
363,Washington,White House,7
204,Paris,movies,2
211,Washington,White House,2
951,Rome,Forum of Rome,6
738,Washington,Senate,4
621,Athens,restaurants,3
904,Rome,Forum of Rome,2
686,Paris,Eiffel Tower,5
477,Athens,Acropole,4
396,Paris,Parliament,6
1,Paris,Eiffel Tower,5
772,Washington,restaurants,4
486,Paris,metro,3
25,Athens,restaurants,6
530,Washington,statues,1
244,Athens,Acropole,4
986,Paris,metro,3
777,Paris,movies,1
375,Paris,Eiffel Tower,7
25,Rome,Forum of Rome,1
111,Rome,Forum of Rome,2
901,Paris,Montmartre,6
446,Rome,movies,1
781,Washington,statues,1
453,Washington,White House,3
465,Rome,Forum of Rome,4
161,Athens,museums,5
888,Washington,Senate,6
879,Washington,White House,2
932,Athens,restaurants,5
661,Athens,museums,3
330,Washington,White House,5
306,Paris,Eiffel Tower,5
529,Paris,movies,5
26,Rome,movies,1
160,Paris,Eiffel Tower,4
278,Washington,Senate,4
313,Paris,Parliament,6
42,Paris,metro,5
261,Athens,Acropole,2
448,Paris,movies,5
877,Paris,Parliament,3
